"","UniqueID","StreamSide","StreamDistance","Elevation","DepthBin","Mortality","Sizemm","normGravel","normSand","normSilt","PC1","gravel","DownStreamTotal","APresence","DPresence"
"580","N2 0-9","N",2,4.31,15,"Z",NA,NA,NA,NA,NA,NA,9,0,0
"581","N2 0-9","N",2,4.31,0,"Z",NA,NA,NA,NA,NA,NA,9,0,0
"582","N2 0-9","N",2,4.31,5,"Z",NA,NA,NA,NA,NA,NA,9,0,0
"583","N2 0-9","N",2,4.31,10,"Z",NA,NA,NA,NA,NA,NA,9,0,0
"584","N5 100-7","N",5,2.09,0,"Z",NA,NA,NA,NA,NA,NA,107,0,0
"585","N5 100-7","N",5,2.09,5,"Z",NA,NA,NA,NA,NA,NA,107,0,0
"586","N5 100-7","N",5,2.09,10,"Z",NA,NA,NA,NA,NA,NA,107,0,0
"587","N5 100-7","N",5,2.09,15,"Z",NA,NA,NA,NA,NA,NA,107,0,0
"588","N2 20-4","N",2,NA,0,"Z",NA,NA,NA,NA,NA,NA,24,0,0
"589","N2 20-4","N",2,NA,5,"Z",NA,NA,NA,NA,NA,NA,24,0,0
"590","N2 20-4","N",2,NA,10,"Z",NA,NA,NA,NA,NA,NA,24,0,0
"591","N2 20-4","N",2,NA,15,"Z",NA,NA,NA,NA,NA,NA,24,0,0
"592","S2 120-4","S",2,1.57,0,"Z",NA,NA,NA,NA,NA,NA,124,0,0
"593","S2 120-4","S",2,1.57,5,"Z",NA,NA,NA,NA,NA,NA,124,0,0
"594","S2 120-4","S",2,1.57,10,"D",NA,NA,NA,NA,NA,NA,124,0,1
"595","S2 120-4","S",2,1.57,10,"D",NA,NA,NA,NA,NA,NA,124,0,1
"596","S2 120-4","S",2,1.57,10,"D",NA,NA,NA,NA,NA,NA,124,0,1
"597","S2 120-4","S",2,1.57,10,"D",NA,NA,NA,NA,NA,NA,124,0,1
"598","S 2 140-2","S",2,1.42,0,"Z",NA,NA,NA,NA,NA,NA,142,0,0
"599","S 2 140-2","S",2,1.42,10,"Z",NA,NA,NA,NA,NA,NA,142,0,0
"600","S 2 140-2","S",2,1.42,15,"Z",NA,NA,NA,NA,NA,NA,142,0,0
"601","S5 50-4","S",5,2.95,0,"Z",NA,NA,NA,NA,NA,NA,54,0,0
"602","S5 50-4","S",5,2.95,5,"Z",NA,NA,NA,NA,NA,NA,54,0,0
"603","S5 50-4","S",5,2.95,10,"Z",NA,NA,NA,NA,NA,NA,54,0,0
"604","S5 50-4","S",5,2.95,15,"Z",NA,NA,NA,NA,NA,NA,54,0,0
"605","S10 30-0","S",10,3.81,0,"Z",NA,NA,NA,NA,NA,NA,30,0,0
"606","S10 30-0","S",10,3.81,5,"Z",NA,NA,NA,NA,NA,NA,30,0,0
"607","S10 30-0","S",10,3.81,10,"Z",NA,NA,NA,NA,NA,NA,30,0,0
"608","S10 30-0","S",10,3.81,15,"Z",NA,NA,NA,NA,NA,NA,30,0,0
"609","N2 70-0","N",2,2.62,0,"Z",NA,NA,NA,NA,NA,NA,70,0,0
"610","N2 70-0","N",2,2.62,5,"Z",NA,NA,NA,NA,NA,NA,70,0,0
"611","N2 70-0","N",2,2.62,10,"Z",NA,NA,NA,NA,NA,NA,70,0,0
"612","N2 70-0","N",2,2.62,15,"Z",NA,NA,NA,NA,NA,NA,70,0,0
"613","N 2 140-7","N",2,1.48,0,"Z",NA,NA,NA,NA,NA,NA,147,0,0
"614","N 2 140-7","N",2,1.48,5,"Z",NA,NA,NA,NA,NA,NA,147,0,0
"615","N 2 140-7","N",2,1.48,10,"Z",NA,NA,NA,NA,NA,NA,147,0,0
"616","N 2 140-7","N",2,1.48,15,"Z",NA,NA,NA,NA,NA,NA,147,0,0
"617","N10 100-7","N",10,1.79,0,"Z",NA,NA,NA,NA,NA,NA,107,0,0
"618","N10 100-7","N",10,1.79,15,"Z",NA,NA,NA,NA,NA,NA,107,0,0
